bidder_id,prediction
154871353955cfe996aa3b15a99722e8z2dmo,0.004711945773369611
5bdefc49dcf5eed981cb850c8e0808eaxzh4k,0.0003922988931355047
2e5316fad2ea56fc3196aaebd9b97faa59jdj,8.193905849642688e-05
9edeb9dda13700f99a1a4c20ca580b74h769x,0.00022839851058652696
5e9fae8fb44a50c285436949f7f00460wjvsb,0.1761027488945621
573cdcab827fca60cb3f93c134dee9c9pui8t,2.581875602478196e-05
05357eefa29d2c28f59f9e346ec64cebylh3z,9.900458412491204e-05
a9d1978a3989dd6947ed87c636c1ad65f9rwg,0.004500840728233691
797fec2fdeea8bc90a1ef96768ef0f9962xhq,0.0001507569692646066
3240517cc1d3c5b8c25b9b25836f0b02ggjn0,0.0010370219207622975
11dde523eac413d1f8e7fabaa0801fb631rn4,0.00019639698009769354
554466d4e50644d899e4f8f3ccd64b87ayokk,0.0001758029833761966
8717fca1a2148057ebc97c3353b1f42319uek,0.008675248335032644
fb1fab8fac01092deb15148b30e43b0d5u5l8,0.031536359623534696
9c576162104947124e4eaad02b76cf724d1px,0.004925461249328275
34b4cfde3929bc39e39d48a569195c40o2nze,0.0012532639812900931
4c669ef93cde71e8ac3b65d1625ffcccehk7v,0.24890226637624507
735b166c3f06ad08bc7c6d4801b7ded71vr78,0.0002568523156671914
53c04a831c962b838c88a79a6a7d9f689bz15,0.04148941888855187
769a58c4d5c9fc32f907ad6606a5297fsxo5m,0.0004726945038842453
e8884216c21966964f31756adf243500y3rw4,0.0001793649483173598
42f51eb034757f181a3da2a2524e6e5fzmdon,0.0018220056084017702
eb68e50dc11e2d00568b0f25cd5ab14bbbkmu,0.0009502653643689035
b6398eb969085ae2082b6728d204f431jl75l,0.00040744273843054744
15c822736005923603536c3ca3761f6a9akrn,0.00950120100596602
d47110cdd3eeb1ec25659f4285730e0a28ofd,0.7067515920991286
e57bc20c71927c409393e2e4028ba8a7ardwn,6.768853246378107e-05
7c77cc3870ff3d40878b4baa37d55a54onjlu,0.0011733981999778465
383db27c9ec52b2749d30acadce06d4apzz8h,0.03208020277910737
222a84e78164c6fbe3cc7e7fc25c16b2jqncf,0.003239088418206468
25c6e2e49c4e933166937573040754e1r770w,0.4718048421168624
de9ccd9264042c8ec60bacf59114e0a72qhh8,0.0015006789505646679
92f2c8d4d96d95a60a0e7cc67f9e815bhqjpn,0.0010256369728625311
aed469b093bcecae707a31186a21a465hnxo6,0.00015632784439034532
a58bc6ccb606e883dbe4156ad3510deddcq52,0.01933748968470501
950caf6bff7f16426cce6d7f0cd47b44pkivn,0.6946321379164442
8063666ac987582535ef514ea67e34a29wllm,0.021828568664382257
9f74a90abf83325f092c75fe10744b0ak5hsc,0.0003122179056231803
cd874b59ed4cfd1d284333524e9aaafch3n3x,0.004813368191944514
9e375f06c8b726dc79694d1d466d74b9a36tv,0.030519228687207293
6df6ba59d12b939569dda48913fb574dn56qs,0.08590506498686419
f670fe91b3016f6ec866de0ce42cf7e7cuan6,0.5797362676796277
cc0f3101778d9cb0b776b504e153b03cgh97q,0.004433187809330851
ae96be6b28d9cf2fe960d8e14a8ca73fjilb0,0.00011164839512001274
6d07f429389ddbaa71337705be893ca0zskdy,5.747193404954009e-05
458172a6455a457b1784eebfc663241a25lwy,0.014191902606143562
8ebe360d60cc0f38739178c166dae4c3ednji,0.030194024917469985
e388a8cb5fed756640c4950e6bb295668t5p6,7.527000141723637e-05
ed3a12d76a8cf5cbe51a51b04181f95f62hh7,0.003154614880904416
8588c9d49ece3e39ad382ccb5226196dg16gy,0.00039186358705183314
1919932e0d49e693beacb6b55e9089cexudz0,0.034716219813627325
a95941e85700fd55c80b2b91ff12dcccqqkh3,0.005984991579522286
85eb16237f5467664d004d42c32576f25s1am,0.0028901179434442244
a02cbd8a459207156ac4d9d2f2bc7a1dutdpl,0.04896783769312341
e523738a747879b8353e6ad674aa18eb3b8la,0.0011860740879283827
ca07173d25be8c16c2820edff373302fnra4z,0.10953326700061781
2e8abd963c261ab7dcafa63a8eadffbedpaz5,0.06690291276723381
181e2ea98b4803193b8efb2922c95d0bp547k,0.00021621663782716265
81f09434ecc54f09ec8399678a5b3c3a67o1e,0.0009180168085566229
cd5ece1f0d810b782709e80d2c58c82c54jl8,0.03147176072068566
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,0.00014626620132248173
0c47587c4459baed81d0b707eff6b4bff5tmx,0.044178072896193944
9554bc1767c10733a48c1bbc8f6ebb078xher,0.00011818190086905355
293e3f0047089b544fae06a4cc916ee0r29g2,0.00026894911395524703
b24e3af20453813e821f5a22ff55e072tgton,0.0
05de85f05fbb6a6bf86ff6b33be7678ek3flf,0.00022782759385714667
390e00d5c1de96548012b68c472b7fac56obc,0.05208515730785467
386a97775697f6e6029d90552c2cb920kgfs9,0.00030069041600188387
613ec50609f1f9a17ad19396ddaca0fdq4t4i,0.008821444064730167
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,0.0002854515857075807
a5c6549753f79e71e1a2380e60320562jn50h,0.02654201645681615
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,0.00529764693040253
33d9c32b088b29f73a837651b61261bd6q4x1,0.4068844065077281
1e88dc4adca63d65a866252445f0f49akk55l,1.8148272537693493e-05
06586694c6bba2ccaa8e13354701bb30em5ro,0.002100960111226304
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,0.00030868711683639807
142d8558f0ef01a2091d907b8971557dc8yn0,0.001159391991209163
445c9b65462f9e2fe7edd215803244b3is2f7,0.006364066308289126
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.05459495313653965
993ee4ba6251aa912434072ec8184074h9sc4,1.5697459908674565e-05
cc668d9df769e57faed58d98285fa568kcj7m,0.2970214786687405
6fc445aec2a0b7d378dccee0c821bbc96sayw,0.0015649821780056043
7bc9f70f7ea228b62b27c44102693224fjmo0,0.009490605244537655
634182dd007ee442b53a0c087e482552xbn03,1.8510126412053027e-05
0e23fd7df994209b02071d229f138e76e05oh,5.149713382405821e-05
3434f3c540f1c0973d993eca4458656937du3,0.07129272408435786
0e4e4ecaebaefac85b30de28df9c78f5a0cth,9.948579612912278e-05
b622a97e53117229e09d940ca47ec165cwk1j,0.9450497682638888
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.0011248961550871716
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.03657452473136608
7fb048b02686c6c214ae4e75ca8c2933p116o,7.354222328080702e-05
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,0.0006610797631048059
a04446598e56399cf9582b5021762614egeaf,0.00019995035274415624
5e60a5d46fef4eebecfed434370dd4eff0wvz,0.001262701349920824
888d1cb3ed908ee0f27aa00035c71396jge0s,0.00013120049218172535
2420dae91bb68373c29f0b6fe2ae71cbckikm,0.02164991184917889
f9e4f901ab41935604564f1466337ff2o1dti,0.027338187098931672
02fbc26f080655008337619a08cb7c04voa3c,0.827851741504805
d63c2a5af1913f01555dcc995d6d604452ulu,9.182555681519071e-05
68e8105e3a068c8190b8f25e609c478at4o5c,0.0029650187977760035
eae01dd857a394771735903ac7cc97385rzx3,0.26323435850567517
19fb1b248bd5169cbff2a816ea37649e3u1vr,0.0004759600181406751
a52a33f35745b1dcc6f51c27e80317b945vwv,0.0030388741787516064
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.021657968781396485
2c7bff212c433019310fb0bf2e4b166a91uup,0.00021659541154010688
0983ad44219dfddd5a501810f655233dur2r8,0.0003184440314188723
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.004785117222225939
bd609b36629cea5e8abd60e595d7b01aa9490,0.022239349229517553
d020ec0aea5d1db8cd455c01486b8df4vazwm,0.0014794380335269822
5f2cdc9e37296b78032e8a533f541759lc8jl,0.0013498291121134245
48399c79115b6f02a200726445c179bf87b81,0.0002743118193691731
57a744b96201574bdf8872e24e666cc12z9xk,0.008058949215446119
59f61cb410ac321a795c4d5a388e787aqsytg,0.054803861226273495
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.02043301356019839
ab056855c9ca9d36390feae1fa485883issyg,0.0001787943628226495
7eefd9c6d0f7e93b7729654e76babdcad6lvt,0.00025935393563547376
d13ddd86432248267b3772b050639f0egwowl,0.0015696077731787413
179738179ac220fac6a5d966174d863dzyvho,0.1327965615851654
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.010723518680608965
8062a60a2e060a311dac34845ead2ccfbh9tt,9.920595324167946e-05
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,0.00018140353823509106
3e4ef9d30f566589b8e864aed25f6759oqorr,0.00456480296785165
351e154a7385d6f43cd126d170f0ab22s6b7j,0.016352407429135612
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.1638980348072632
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.0015567457086205414
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.003464273056827857
843a1353bf60e922f303f862c176632cz5f0p,0.0001571074871784428
1a358776f2a9784cce19aa700cdbeebbfurna,0.00029724833440167146
e1972d63b9881f67b4a9dfb79f467ddduhmrd,0.00043314821487128207
8083a30b555c94e3963466907146fd40o6q27,0.0005288238619075376
ab30bb98578cf8e5b1413cbb613044fd8xcm1,0.0004780356632313779
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.0038804803491386333
03ead6957061c72543b8bc35f6b23852j0a0h,0.0002467042282651357
eadaa2a8e7873171eb8741f3b669036b2tndi,0.0017421139187010896
d28160a20d059274936b41b4ae8018a0hczxt,4.938609437775677e-05
c0b6656083775756d77b9888fbc6db1brugm6,5.844512036956798e-05
56656ac8f39c2854741601dee3cf5530bwe6t,0.00023325073034743715
3e038564a8d86aabed919ab06bb5a4fa7wzi7,0.001017665887522495
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,0.011852104607992452
51f47f594971d59e2a52398527ce8d81q5rdo,6.253472107774205e-05
0a798636852c5948e899311731439855kisj2,0.11978553783550756
99aef1f2fa1d55d94f5cb083191ed371344pn,0.00013069325413436406
0b9d45948078268c6394a9c51bf2db08cbijp,0.00016622670013291757
b4205ccaa49013eee0f259f52621d9fa1yaw0,0.00025056917739224447
df09da3918c7d98e0e6447098ff53b4468y2m,0.0010731442582697485
86d8e1d1e76212d0b984180b3299b86867e7s,0.06759213635132501
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.017282801056262304
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,0.010574395308951452
9ed430b00312e5421e6013e01ba6db293xhcb,0.00015207244959773684
bd890937b5601111119969b45bde5056eycor,0.14953576115671277
5cb687b036651830fc924cc8f4d563b2yeqq9,0.004881195447870332
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.061768937841850786
861f65934eb78f07afb5979561666f04ttex0,8.48647060963761e-05
cc946863b59e4db09d6b2b497cd2cb156mynv,0.07879716026750738
6f1979cf79152ff59525876a2005d23cxwhb8,0.0010486635522626384
54577d415f061a1c775480db195f6f6a69xhi,0.031536359623534696
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.000535672574502799
1e6a1470588ef026b09644acf8e2e6a67raqh,0.0002823093881472969
53bd98bb6892e927f4875caa64900492vd204,0.02014217785991858
de4e57c06cf20bae573ca403b45470c3xa65t,6.847775698422764e-05
97cfd4d2998f6063f2f42d164d05ac3dlfse6,0.0007801518782695625
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,0.0006199979596712474
af19af5fa460e5352a915e9ac8527da1xnvla,0.00016240368777436343
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.0014341813278539455
60ec787f0be71a3a3eb32a95801b3399lzonp,0.0014931014653204804
24bb4ca4376ab3e3fba305166f981ce5cvfiw,0.0002985763151319971
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.0025277684860211384
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,0.00019632097654655357
58628be222365dad6134e9977dc32e35g1l95,0.0004091745992993739
443b175d50fcd7d395d4a754c78f4dd5powgs,0.00028526713492892287
00862324eb508ca5202b6d4e5f1a80fc3t3lp,0.005176050349603594
e83ecff8e12a3604520170cdcc5041befh9md,0.0004647893361216189
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.005233085691557005
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.003436530339440988
e7e6ab1c2263040794ddc4699a9ad82djttwj,0.00043203344563220547
cc7cad1648183458e45c61cdb9c251f4clmdg,0.03018859599697156
e3235425776ba4746c90154d7ba9b174z4y4g,0.04988726685048673
cf0ceb07591031d411cf2c97ca03e81078v4n,0.0019119487506884917
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.03372402768149525
7f777f7a6d0d09449bed193eea87bd9akbft0,0.031072952511997008
1d70ca61178550b744c521a7ca02ec57wijlz,0.005908691630049499
6f74c106adbaff1944e36d6937f03fb6lw897,0.00034333033973874493
74048a4d4691a3068889312ab3428bb1ufw9p,0.044538666074153105
c112f377dc3ac3b3212b4afa6432464brfgmz,1.1814016944018656e-05
5cf85fe5133901ad1ed5db4bfce2198b8wycu,0.00012600234186717422
ae51dd113627d56a20e64ae5d5f2bcc43sr2j,0.25095258806226345
2be74cad3b8ac977eb10599527e62963qnifu,0.027747929600850145
df52f076da236c8caeda4db4a0b0e678113sa,6.202760912053868e-05
7ce866d485d2a71ad541ac0175c1bc59ddjxr,0.006223270633370555
bfba91e586b1c37429d1e40ffb5febfagbbxn,0.3997632718875783
3f38a7b6254fa57d4af0167c4ad20c37i4ktw,0.001717534498397308
0f935208860a0d3378475d4a7728ab9bimb3m,0.01618382312119276
73298fe4f3e5acf3c4cca575fb2284c8bar2j,0.00014219311544948326
0903c5009f3a06db04d5e40a83e04480ukuvm,0.01618160793805048
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.021657968781396485
bbcecd70e1143854f5af61e86e87a87ewrsd2,0.0013430537413320462
e9952cb2ec9b57be843aa1ce105031496rqox,0.02288765076245346
d88f8b2015441d1ca588f5bc850629040hdtv,0.0005524153726138936
700966013ae97127a88ddd166e4c11fb383s0,0.0019936283408590965
a4db6d34da5d8c997630d69dca9f5d98e5zj6,5.978889910817922e-05
6ad24c67fe5984a367f31718a1b4c1d9g4wyu,6.82109982023044e-05
a69e11a0c2723bf92ccaef450934063fhrrmw,2.3360094359387474e-05
9bea831f2bca7a7b2254d1a4c8757550ixvig,5.2940091805144776e-05
4ff690fa3abf2cf5d5251406119f3d58f0fu0,4.4772965208656704e-05
b9a73461d3a2318af908030fd5806c02togek,0.0024713007901759282
f00a022053f86097ae2aa8fe34ec72a07vdk7,0.00020344805959221474
8aa03b16fca81881d63c489b6d887ffax0vxm,0.0011190963073503175
3a92527f2308e7f746cd6c270be2c2a62nbi2,0.004728985505390374
802e5f110cb22b03ca16f8c437a9ae59a0j5x,0.8783608706630066
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,0.008296070492794688
c50c611f2dd6b9a084658694edfc62a418fpj,0.020829566066719856
87b583625d0dd77a85d5ea65cf957c9a6ayfn,0.0002834028252312236
c674b6ef9d94b2521778628306056187rpi8e,0.003013200946345097
94071c2aeff4e4a15fcca00db16443da9a6jz,0.0022268722090855
690e426913dfdf53bc22a655ffaa9966q3jnn,0.0006280952267739454
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,6.961866230221327e-05
65489e2734f03652a76bf139df96c479lopnf,0.0
7c5143e33d897f896a30a694f7b660f58b4gg,0.0002705771133474745
bb70983ffd1725a4ed06b4a4838a791akwjx2,0.00018206684059644796
321d9b9d0469c3526ed352f27c08dfeb66kdh,0.0003028602176536055
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,0.00042059580697839807
1616c2d615b05208b92410575002512c6xyui,2.184594460883326e-05
d4ab22e56999e0d580097485cc9b894dws6q8,0.0005793974432849919
970987b919bb27f09db853fd51f144a0gg5kz,0.00207634511454231
7688f97ed5b852a09d65bbc9891c8465ordzd,0.00037167714384120343
a4728f7f9218eadfe7bbc30ff4f2cffdjgoac,0.00017855289909017672
800a591995d2bd73a5359307dbaf05aenyi78,0.013241866464825343
b52027a7d41c4233fa89459bff644c89asfm5,0.03024726280769983
15f8cb90717086378428d1e1a3aa8854tjh8l,0.002073909083355672
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.02164991184917889
bd956a508e05203d9a5bd2442fd4078anwfgi,8.013311256364287e-05
660ef3bb857ac076c7487cf06aed7e16x8v7g,0.0034252145710754666
b4a30186761c5ae9f1c35210bd563467tpdu0,2.3673365326627773e-05
3c465a8c5b93301383617e4c539c850aumt08,0.0
c979898ec4012f0933c38a6bec19c92cvmlq6,0.0029407293543887206
30882c1989326632319db6fdd5e05232146yv,0.0002599416500455261
67fac6c09c166c208eb4c6a2323a3560hgxs0,0.0006407697876709116
dfb1898b34e4fd1a390856352ebcc274py6xn,0.00010960167397637465
228b0968df97b33bac091dd6b31c019dptgyc,0.00022097199243666845
47460568c86af7e3ef030ab7c892a25b52gnu,0.03837970362697523
b81e90d164ad274c54c614a4e800894fg2ipz,9.268733235369479e-05
e4a4847014aa0364868dcb46e5462d86w9yp9,0.0002593296738131981
7e309c6a76895cd92f846558500b3fa72ympz,0.020903005769979787
2175caf7d9bd531c005b98938c7a5aecfyus2,0.0001662648982683313
ee2730f489122c0a7475e1edd8483256dy8fi,0.0023289326886759745
4312cf198efa6d3e8a56f769891d651ckg9pf,0.0016184259770978297
626ad149d136dfc750b96b369106e694aaqq8,2.1229871370069632e-05
4f639fdc5b132d36a4ff03768e93641669he4,0.0003623050663109025
865cb347e52aec144fd5e647f051fc3fedfw3,0.00022212239259666565
e924e65cd736e29a8c71a34ae297581ari8pq,0.004521387423775018
77ed1e5d3d8fd17c586deea61902ab8d2zu6v,0.03433406018533068
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,0.9275068478531232
69ac9cf0b141ede9d55b5589ecf5114egzze5,0.00028639906754547725
84c3f1ef08df383bdc98f5465e885b6edepz9,0.1175811173810998
7594ea43870dc459dc7ad232050f9c04dkis0,0.00010878358242857365
05f9e773506d32bb059045cc9bf31b4187sga,0.006851426387744494
e3f51b95d11dcbd6541898ecc710b3dfu5r0d,0.17200101740469684
a356163fe7434d47b1c6480c87366394oaibe,0.0017542284692175468
3ed997fc5d1db2931abfa00f1eac5aebtkuds,0.0027389840346791787
f24d8a2739a563c39c6bcf2f3c008945ag9xf,0.00014476021153373672
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,0.024990832646518236
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.0020459689186638095
0430923026291636fff20fa1707fd34f0nayx,0.0032621298767332757
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.049763223557647326
3b15a5d456e917f305bfeb2bcbf7a4e6aw0oj,0.0002155766458923613
e21ab1de2eb9cebee269384c1da74d37ocqfs,0.0010987148747894073
8b0d92a053316cc2238c0535b1a13a85ueedh,0.000618984758773162
993bb095ab4ace770fb6acb9d2a4e4f8owo66,0.0012496155274468626
55a699bd3a83fe99db348c4302ee754ep392w,0.0
efa5e7cf5490eb14b5e0e0e14c8ba45d8h3fx,0.03768356661298754
7ab1daba19f637252f173b92ca1ea00c9bi5y,0.0002814738285886091
47af7d7f611b9e407fb013e884bfcafe4gvnx,0.0032784797067340337
ca5f76a93d025c599a289e31c25f69c1uqaft,0.00010556310119039881
3118d0e06686651785636555b615bc342ncdv,0.00015995041048634233
f7e7485e21c4f9321f1072ce137e03d5csup7,0.2729551760659454
1430c052b75af311ebf5cb2c225a6498egl0k,0.0008608840431796403
fb3620e1a7ecd3d00ad46538ab2f4598whezy,0.06733176963305956
bc4050f8a2f7c01790b4487ad5f32887jwxyx,0.0001373824792120778
be44fce4054dff79d9df22968d65d614i363b,0.004436468038438318
f0ec468be9eb013f65c75f89d0824b4b3ha68,0.029414896879854425
e45d8e752e28e2fd0abb73d03ca1158f0frpp,0.00021131890813113428
6c2c24c15a67cb3a0908f31315287305842w3,0.0007707986032407523
789bcb9a93537468ca6da612f533d816youlq,0.004131458923330281
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,0.0007187332047100467
8d67c88c345b56e922327c06c71b7046m6ohz,0.0030999370170281975
78ee279dd252ac2f32a5434fa787011fgw4n8,0.0040912848103233914
6069f6d13a949056298f2fe0147b512e5jhul,0.0006277044418894964
4b24254e994ad8abcc4b5b4020991960q7j30,0.0
c20deef8e0d8898b25631c5959e95b4csuiec,0.43104389025437356
2498e62082c17d0152363838630a24d9kfsfh,0.00013305352863181123
46edf470086096ad2d5e01cc48554a6cx84xh,9.808721878761381e-05
5ac46382975485c34adbbe7f694dad6d7z70o,0.0014337049806107255
79da812f2eb300456383b66f6ebe19f5eyh39,0.00020137016632738365
56fc4ff64a6bac6a867d27dab1e78a6dv5u55,0.00044865081975088483
5e92b13b0a962dfac72c1f9762e3ade19lyxv,0.00039414483635041885
2b4bb62db3322de665dbb4d108e046206vhvg,0.0014939561532616304
4650bd2a4b57badaa970e1bbc602da956fgt1,0.0012019511518264075
256e0d7bea303bf7444e736c53609e53id1w8,4.8656542114638644e-05
927ad8028866e12966cadac456ef74fbuq79b,0.8967165799994882
4d78af325faf00ce6675d2cdb324051063qa0,0.016337120732834946
29c103503e1d6ace5626fb07a5ab0dafrtjvs,0.0025235404804386076
83a1a52ed06d7e32719689ec951985fag7kde,0.0007493359430448184
99cbd47afadcce560028afeb305e87da75w3y,0.0004327120521654574
cb3314eb25be845fa412f1d2c2934841jmaqj,0.0004389397165166162
a58e9f80b5ec4c1a51e765e9cfebf93de8y1d,2.700436154388711e-05
c52e1801108701e8954d2867c9cfeeafayp8d,0.004499666473631707
4e62891c902c1f1898f0b5922fb340e0h400j,0.0009205546450751237
b7c4f67613c2af7e544f01359d4fccc7l5f7y,0.8646388058821792
c562abdfb5fd28fadf411f545cdd44b69wtxy,0.0028492899500663954
ad69c8ef95b0ca2ad4ab8f9135001030xswpf,0.0001513588708132652
9843745530e0a70f83db6023718a47450qaw8,0.00028035930249405947
7d0f7d3602118db86f8b79910ebb239bh16yb,0.03816375518068272
1195e06969201e2f09babe3ed8235747ea153,0.00030838536438613395
717d6b636ec975430749a331ebb91f557r5xx,0.023134735366847792
81328ee531ef388926c7b8e5acab22d3fldlx,0.01830284108177325
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,0.00015717282551388508
e2f091617f5dadd027282936254a9d58re0sn,0.000594901933326963
b22726dcf17e400c21bf59505d25bb4491b5e,0.00041004785057684553
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,9.785376928204471e-05
751d3da6ab696850bc1922a6db39912dgr1iy,0.0003009132018793248
b7d55a6e333279ab388147c289a71fc9b50o9,0.009253447867350799
fbb0e610cfcf0ddf82398745d0099a3drlyd5,9.294763271559581e-05
8c2ae8faeaa2dc6d259433b722ced26895g5b,0.00014168628390170656
fecea7c93f6fc416ab1165267723b0bewb7le,0.007485599302261526
b094531590263ea270de70d5b80f6fae40iqy,0.13139488861932366
7d50285c14bc21ae432ad8ea0b218ae7gpvjg,8.512233108183543e-05
fc8ad54f05cdb8956e313da177e31143vybke,0.0011864037419918874
00dd948c3a88f7b68f1952dbeeac68ffb6qoc,0.014418250544357152
e71f23df8afda17a79fca6b0b0a08db2npata,0.0009682277340742957
0d35fb37f30ac79253064edf16935b1bi6xrp,0.02983271902155379
b76ae85f1af72f5b3fe24f6b63adb7939blwv,0.016059554304953445
557a115a80bbc39438b66869fb08e2dbn0n83,0.0002723084279908114
40cb94d6cde2cfc6c0c47e5b508970f8a2pax,0.00033686238763251674
292ce9794631e698984573da5826309e8vjpt,7.444978430080715e-05
b8f907c27d6505238a4a98bd5088ac30npcjn,0.0008247391462573174
fa9942d2eea61483c7cf6fd70c73499aet5hj,0.014978343327202678
419c7f56b6f84f239dc99fa530b9016fyvlev,0.0058587208412178415
215c57149b0f163e516a5a698994f26bcp2ob,0.00046113971844862167
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,0.010760220728934636
5883a3d09cc2c6dfa69a9005f7c928fdnecq7,4.486166506101691e-05
caf47c9fdc63c5ce2aa699175ce7734dpu2di,0.00016078683753690244
661569e79532c77348185d4d0568586e0ptef,9.503128663471454e-05
456e14a42046506ee7f195be6214e1bexiepi,0.0061866149044575
254eedf1db6f0f577dfea64a401a3762ts9az,0.0001271489694813087
2a434a2664248cee9f612bf78bc89c4ai9b5f,0.0
d3b8f01cb34db8b0d2e42f83395c66ectku9h,0.0054453622134255945
b0c9c42b7700b019d3cc13e4026effe590osl,0.013616123356087336
337f4ff4946d4de1cf4ae216c1ff5c88e7oms,0.0007904769964558529
c1e8091db6fd2c7977b15830e0efc4012zjt0,0.13580026316803662
52282d2cf41e5d692194788bbdcacb47ria0c,0.010942161159093711
e073cd48ba0f6f9b7d6a983cb260f8f3miffj,0.536101703424369
9a14697a537697a028ee67599fda03053txvm,0.003043975115426933
3f480fa1d70f969d5a989ed130386e9fzsi5p,0.0009576932504775049
50dba3cc5fae1d2efbc45e94644ba2c2oou37,0.012518132072468442
94a903391732de504121baefa1eee0a4kswwu,0.0005688604732638819
5ba001c8d950b2b21c465f1fc5e40630qy65o,0.0008638683407909878
9deb68aca34b4d8d0a5ea874176240ffw32tk,0.0015174127638366442
0053b78cde37c4384a20d2da9aa4272aym4pb,0.44147418532915894
9c75e6b06785765583fed584da59ce01idbwv,0.0005522921632074934
